DateTime,MessageNumber,TotalMessages,TotalSatellites,SatellitePRN,Elevation,Azimuth,SNR,CN0
2024-07-24 03:19:15,3,1,11,07,11,094,16,79.10905629376141
2024-07-24 03:19:15,3,1,11,09,30,048,23,86.10905629376141
2024-07-24 03:19:15,3,2,11,11,71,002,26,89.10905629376141
2024-07-24 03:19:15,3,2,11,12,13,252,21,84.10905629376141
2024-07-24 03:19:15,3,2,11,13,17,189,21,84.10905629376141
2024-07-24 03:19:15,3,2,11,19,24,162,19,82.10905629376141
2024-07-24 03:19:15,3,3,11,20,63,299,27,90.10905629376141
2024-07-24 03:19:15,3,3,11,29,14,320,20,83.10905629376141
2024-07-24 03:19:15,3,3,11,30,08,125,23,86.10905629376141
2024-07-24 03:19:15,1,1,03,06,48,093,25,88.10905629376141
2024-07-24 03:19:15,1,1,03,09,30,048,18,81.10905629376141
2024-07-24 03:19:15,1,1,03,11,71,002,27,90.10905629376141
2024-07-24 03:19:15,3,1,11,05,39,265,25,88.10905629376141
2024-07-24 03:19:15,3,1,11,06,48,093,20,83.10905629376141
2024-07-24 03:19:15,3,1,11,07,11,094,16,79.10905629376141
2024-07-24 03:19:15,3,1,11,09,30,048,29,92.10905629376141
2024-07-24 03:19:15,3,2,11,11,71,002,29,92.10905629376141
2024-07-24 03:19:15,3,2,11,12,13,252,21,84.10905629376141
2024-07-24 03:19:15,3,2,11,13,17,189,21,84.10905629376141
2024-07-24 03:19:15,3,2,11,19,24,162,19,82.10905629376141
2024-07-24 03:19:15,3,3,11,20,63,299,33,96.10905629376141
2024-07-24 03:19:15,3,3,11,29,14,320,20,83.10905629376141
2024-07-24 03:19:15,3,3,11,30,08,125,18,81.10905629376141
2024-07-24 03:19:15,1,1,03,06,48,093,25,88.10905629376141
2024-07-24 03:19:15,1,1,03,09,30,048,19,82.10905629376141
2024-07-24 03:19:15,1,1,03,11,71,002,28,91.10905629376141
2024-07-24 03:19:15,3,1,11,05,39,265,25,88.10905629376141
2024-07-24 03:19:15,3,1,11,06,48,093,23,86.10905629376141
2024-07-24 03:19:15,3,1,11,07,11,094,16,79.10905629376141
2024-07-24 03:19:15,3,1,11,09,30,048,34,97.10905629376141
2024-07-24 03:19:15,3,2,11,11,71,002,28,91.10905629376141
2024-07-24 03:19:15,3,2,11,12,13,252,21,84.10905629376141
2024-07-24 03:19:15,3,2,11,13,17,189,12,75.10905629376141
2024-07-24 03:19:15,3,2,11,19,24,162,19,82.10905629376141
2024-07-24 03:19:15,3,3,11,20,63,299,28,91.10905629376141
2024-07-24 03:19:15,3,3,11,29,14,320,20,83.10905629376141
2024-07-24 03:19:15,3,3,11,30,08,125,18,81.10905629376141
2024-07-24 03:19:15,1,1,03,06,48,093,25,88.10905629376141
2024-07-24 03:19:15,1,1,03,09,30,048,27,90.10905629376141
2024-07-24 03:19:15,1,1,03,11,71,002,30,93.10905629376141
2024-07-24 03:19:15,3,1,11,05,39,265,25,88.10905629376141
2024-07-24 03:19:15,3,1,11,06,48,093,27,90.10905629376141
2024-07-24 03:19:15,3,1,11,07,11,094,16,79.10905629376141
2024-07-24 03:19:15,3,1,11,09,30,048,29,92.10905629376141
2024-07-24 03:19:15,3,2,11,11,71,002,28,91.10905629376141
2024-07-24 03:19:15,3,2,11,12,13,252,21,84.10905629376141
2024-07-24 03:19:15,3,2,11,13,17,189,12,75.10905629376141
2024-07-24 03:19:15,3,2,11,19,24,162,19,82.10905629376141
2024-07-24 03:19:15,3,3,11,20,63,299,29,92.10905629376141
2024-07-24 03:19:15,3,3,11,29,14,320,20,83.10905629376141
2024-07-24 03:19:15,3,3,11,30,08,125,18,81.10905629376141
2024-07-24 03:19:15,1,1,04,06,48,093,25,88.10905629376141
2024-07-24 03:19:15,1,1,04,09,30,048,24,87.10905629376141
2024-07-24 03:19:15,1,1,04,11,71,002,30,93.10905629376141
2024-07-24 03:19:15,1,1,04,25,08,283,18,81.10905629376141
2024-07-24 03:19:15,3,1,11,05,39,265,26,89.10905629376141
2024-07-24 03:19:15,3,1,11,06,48,093,25,88.10905629376141
2024-07-24 03:19:15,3,1,11,07,11,094,16,79.10905629376141
2024-07-24 03:19:15,3,1,11,09,30,048,25,88.10905629376141
2024-07-24 03:19:15,3,2,11,11,71,002,32,95.10905629376141
2024-07-24 03:19:15,3,2,11,12,13,252,21,84.10905629376141
2024-07-24 03:19:15,3,2,11,13,17,189,12,75.10905629376141
2024-07-24 03:19:15,3,2,11,19,24,162,19,82.10905629376141
2024-07-24 03:19:15,3,3,11,20,63,299,30,93.10905629376141
2024-07-24 03:19:15,3,3,11,29,14,320,20,83.10905629376141
2024-07-24 03:19:15,3,3,11,30,08,125,18,81.10905629376141
2024-07-24 03:19:15,1,1,04,06,48,093,25,88.10905629376141
2024-07-24 03:19:15,1,1,04,09,30,048,24,87.10905629376141
2024-07-24 03:19:15,1,1,04,11,71,002,29,92.10905629376141
2024-07-24 03:19:15,1,1,04,25,08,283,18,81.10905629376141
2024-07-24 03:19:15,3,1,11,05,39,265,29,92.10905629376141
2024-07-24 03:19:15,3,1,11,06,48,093,25,88.10905629376141
2024-07-24 03:19:15,3,1,11,07,11,094,16,79.10905629376141
2024-07-24 03:19:15,3,1,11,09,30,048,30,93.10905629376141
2024-07-24 03:19:15,3,2,11,11,71,002,32,95.10905629376141
2024-07-24 03:19:15,3,2,11,12,13,252,22,85.10905629376141
2024-07-24 03:19:15,3,2,11,13,17,189,12,75.10905629376141
2024-07-24 03:19:15,3,2,11,19,24,162,19,82.10905629376141
2024-07-24 03:19:15,3,3,11,20,63,299,32,95.10905629376141
2024-07-24 03:19:15,3,3,11,29,14,320,20,83.10905629376141
2024-07-24 03:19:15,3,3,11,30,08,125,18,81.10905629376141
2024-07-24 03:19:15,1,1,04,06,48,093,25,88.10905629376141
2024-07-24 03:19:15,1,1,04,09,30,048,24,87.10905629376141
2024-07-24 03:19:15,1,1,04,11,71,002,27,90.10905629376141
2024-07-24 03:19:15,1,1,04,25,08,283,18,81.10905629376141
2024-07-24 03:19:15,3,1,11,05,39,265,23,86.10905629376141
2024-07-24 03:19:15,3,1,11,06,48,093,25,88.10905629376141
2024-07-24 03:19:15,3,1,11,07,11,094,16,79.10905629376141
2024-07-24 03:19:15,3,1,11,09,30,048,23,86.10905629376141
2024-07-24 03:19:15,3,2,11,11,71,002,29,92.10905629376141
2024-07-24 03:19:15,3,2,11,12,13,252,22,85.10905629376141
2024-07-24 03:19:15,3,2,11,13,17,189,12,75.10905629376141
2024-07-24 03:19:15,3,2,11,19,24,162,21,84.10905629376141
2024-07-24 03:19:15,3,3,11,20,63,299,31,94.10905629376141
2024-07-24 03:19:15,3,3,11,29,14,320,20,83.10905629376141
2024-07-24 03:19:15,3,3,11,30,08,125,18,81.10905629376141
2024-07-24 03:19:15,1,1,04,06,48,093,13,76.10905629376141
2024-07-24 03:19:15,1,1,04,09,30,048,24,87.10905629376141
2024-07-24 03:19:15,1,1,04,11,71,002,28,91.10905629376141
2024-07-24 03:19:15,1,1,04,25,08,283,18,81.10905629376141
2024-07-24 03:19:15,3,1,11,05,39,265,26,89.10905629376141
2024-07-24 03:19:15,3,1,11,06,48,093,21,84.10905629376141
2024-07-24 03:19:15,3,1,11,07,11,094,16,79.10905629376141
2024-07-24 03:19:15,3,1,11,09,30,048,28,91.10905629376141
2024-07-24 03:19:15,3,2,11,11,71,002,35,98.10905629376141
2024-07-24 03:19:15,3,2,11,12,13,252,23,86.10905629376141
2024-07-24 03:19:15,3,2,11,13,17,189,12,75.10905629376141
2024-07-24 03:19:15,3,2,11,19,24,162,21,84.10905629376141
2024-07-24 03:19:15,3,3,11,20,63,299,31,94.10905629376141
2024-07-24 03:19:15,3,3,11,29,14,320,20,83.10905629376141
2024-07-24 03:19:15,3,3,11,30,08,125,18,81.10905629376141
2024-07-24 03:19:15,1,1,04,06,48,093,13,76.10905629376141
2024-07-24 03:19:15,1,1,04,09,30,048,16,79.10905629376141
2024-07-24 03:19:15,1,1,04,11,71,002,27,90.10905629376141
2024-07-24 03:19:15,1,1,04,25,08,283,18,81.10905629376141
2024-07-24 03:19:15,3,1,11,05,39,265,28,91.10905629376141
2024-07-24 03:19:15,3,1,11,06,48,093,23,86.10905629376141
2024-07-24 03:19:15,3,1,11,07,11,094,16,79.10905629376141
2024-07-24 03:19:15,3,1,11,09,30,048,28,91.10905629376141
2024-07-24 03:19:15,3,2,11,11,71,002,31,94.10905629376141
2024-07-24 03:19:15,3,2,11,12,13,252,29,92.10905629376141
2024-07-24 03:19:15,3,2,11,13,17,189,12,75.10905629376141
2024-07-24 03:19:15,3,2,11,19,24,162,21,84.10905629376141
2024-07-24 03:19:15,3,3,11,20,63,299,30,93.10905629376141
2024-07-24 03:19:15,3,3,11,29,14,320,20,83.10905629376141
2024-07-24 03:19:15,3,3,11,30,08,125,18,81.10905629376141
2024-07-24 03:19:15,1,1,04,06,48,093,13,76.10905629376141
2024-07-24 03:19:15,1,1,04,09,30,048,16,79.10905629376141
2024-07-24 03:19:15,1,1,04,11,71,002,27,90.10905629376141
2024-07-24 03:19:15,1,1,04,25,08,283,18,81.10905629376141
2024-07-24 03:19:15,3,1,11,05,39,265,28,91.10905629376141
2024-07-24 03:19:15,3,1,11,06,48,093,23,86.10905629376141
2024-07-24 03:19:15,3,1,11,07,11,094,16,79.10905629376141
2024-07-24 03:19:15,3,1,11,09,30,048,29,92.10905629376141
2024-07-24 03:19:15,3,2,11,11,71,002,29,92.10905629376141
2024-07-24 03:19:15,3,2,11,12,13,252,26,89.10905629376141
2024-07-24 03:19:15,3,2,11,13,17,189,12,75.10905629376141
2024-07-24 03:19:15,3,2,11,19,24,162,24,87.10905629376141
2024-07-24 03:19:15,3,3,11,20,63,299,30,93.10905629376141
2024-07-24 03:19:15,3,3,11,29,14,320,20,83.10905629376141
2024-07-24 03:19:15,3,3,11,30,08,125,18,81.10905629376141
2024-07-24 03:19:15,1,1,04,06,48,093,13,76.10905629376141
2024-07-24 03:19:15,1,1,04,09,30,048,21,84.10905629376141
2024-07-24 03:19:15,1,1,04,11,71,002,27,90.10905629376141
2024-07-24 03:19:15,1,1,04,25,08,283,18,81.10905629376141
2024-07-24 03:19:15,3,1,11,05,39,265,29,92.10905629376141
2024-07-24 03:19:15,3,1,11,06,48,093,23,86.10905629376141
2024-07-24 03:19:15,3,1,11,07,11,094,16,79.10905629376141
2024-07-24 03:19:15,3,1,11,09,30,048,26,89.10905629376141
2024-07-24 03:19:15,3,2,11,11,71,002,32,95.10905629376141
2024-07-24 03:19:15,3,2,11,12,13,252,27,90.10905629376141
2024-07-24 03:19:15,3,2,11,13,17,189,12,75.10905629376141
2024-07-24 03:19:15,3,2,11,19,24,162,24,87.10905629376141
2024-07-24 03:19:15,3,3,11,20,63,299,29,92.10905629376141
2024-07-24 03:19:15,3,3,11,29,14,320,20,83.10905629376141
2024-07-24 03:19:15,3,3,11,30,08,125,18,81.10905629376141
2024-07-24 03:19:15,1,1,04,06,48,093,13,76.10905629376141
2024-07-24 03:19:15,1,1,04,09,30,048,22,85.10905629376141
2024-07-24 03:19:15,1,1,04,11,71,002,28,91.10905629376141
2024-07-24 03:19:15,1,1,04,25,08,283,18,81.10905629376141
2024-07-24 03:19:15,3,1,10,05,39,265,28,91.10905629376141
2024-07-24 03:19:15,3,1,10,06,48,093,21,84.10905629376141
2024-07-24 03:19:15,3,1,10,09,30,048,31,94.10905629376141
2024-07-24 03:19:15,3,1,10,11,71,002,32,95.10905629376141
2024-07-24 03:19:15,3,2,10,12,13,252,26,89.10905629376141
2024-07-24 03:19:15,3,2,10,13,17,189,12,75.10905629376141
2024-07-24 03:19:15,3,2,10,19,24,162,24,87.10905629376141
2024-07-24 03:19:15,3,2,10,20,63,299,28,91.10905629376141
2024-07-24 03:19:15,3,3,10,29,14,320,20,83.10905629376141
2024-07-24 03:19:15,3,3,10,30,08,125,18,81.10905629376141
2024-07-24 03:19:15,1,1,04,06,48,093,13,76.10905629376141
2024-07-24 03:19:15,1,1,04,09,30,048,25,88.10905629376141
2024-07-24 03:19:15,1,1,04,11,71,002,26,89.10905629376141
2024-07-24 03:19:15,1,1,04,25,08,283,18,81.10905629376141
2024-07-24 03:19:15,3,1,10,05,39,265,25,88.10905629376141
2024-07-24 03:19:15,3,1,10,06,48,093,21,84.10905629376141
2024-07-24 03:19:15,3,1,10,09,30,048,28,91.10905629376141
2024-07-24 03:19:15,3,1,10,11,71,002,33,96.10905629376141
2024-07-24 03:19:15,3,2,10,12,13,252,30,93.10905629376141
2024-07-24 03:19:15,3,2,10,13,17,189,12,75.10905629376141
2024-07-24 03:19:15,3,2,10,19,24,162,24,87.10905629376141
2024-07-24 03:19:15,3,2,10,20,63,299,25,88.10905629376141
2024-07-24 03:19:15,3,3,10,29,14,320,20,83.10905629376141
2024-07-24 03:19:15,3,3,10,30,08,125,18,81.10905629376141
2024-07-24 03:19:15,1,1,04,06,48,093,13,76.10905629376141
2024-07-24 03:19:15,1,1,04,09,30,048,25,88.10905629376141
2024-07-24 03:19:15,1,1,04,11,71,002,26,89.10905629376141
2024-07-24 03:19:15,1,1,04,25,08,283,18,81.10905629376141
2024-07-24 03:19:15,3,1,10,05,39,265,27,90.10905629376141
2024-07-24 03:19:15,3,1,10,06,48,093,23,86.10905629376141
2024-07-24 03:19:15,3,1,10,09,30,048,28,91.10905629376141
2024-07-24 03:19:15,3,1,10,11,71,002,31,94.10905629376141
2024-07-24 03:19:15,3,2,10,12,13,252,23,86.10905629376141
2024-07-24 03:19:15,3,2,10,13,17,189,12,75.10905629376141
2024-07-24 03:19:15,3,2,10,19,24,162,24,87.10905629376141
2024-07-24 03:19:15,3,2,10,20,63,299,26,89.10905629376141
2024-07-24 03:19:15,3,3,10,29,14,320,20,83.10905629376141
2024-07-24 03:19:15,3,3,10,30,08,125,18,81.10905629376141
2024-07-24 03:19:15,1,1,04,06,48,093,13,76.10905629376141
2024-07-24 03:19:15,1,1,04,09,30,048,25,88.10905629376141
2024-07-24 03:19:15,1,1,04,11,71,002,27,90.10905629376141
2024-07-24 03:19:15,1,1,04,25,08,283,18,81.10905629376141
2024-07-24 03:19:15,3,1,10,05,39,265,31,94.10905629376141
2024-07-24 03:19:15,3,1,10,06,48,093,25,88.10905629376141
2024-07-24 03:19:15,3,1,10,09,30,048,26,89.10905629376141
2024-07-24 03:19:15,3,1,10,11,71,002,28,91.10905629376141
2024-07-24 03:19:15,3,2,10,12,13,252,25,88.10905629376141
2024-07-24 03:19:15,3,2,10,13,17,189,12,75.10905629376141
2024-07-24 03:19:15,3,2,10,19,24,162,24,87.10905629376141
2024-07-24 03:19:15,3,2,10,20,63,299,28,91.10905629376141
2024-07-24 03:19:15,3,3,10,29,14,320,20,83.10905629376141
2024-07-24 03:19:15,3,3,10,30,08,125,18,81.10905629376141
2024-07-24 03:19:15,1,1,04,06,48,093,18,81.10905629376141
2024-07-24 03:19:15,1,1,04,09,30,048,25,88.10905629376141
2024-07-24 03:19:15,1,1,04,11,71,002,30,93.10905629376141
2024-07-24 03:19:15,1,1,04,25,08,283,18,81.10905629376141
2024-07-24 03:19:15,3,1,10,05,39,265,31,94.10905629376141
2024-07-24 03:19:15,3,1,10,06,48,093,24,87.10905629376141
2024-07-24 03:19:15,3,1,10,09,30,048,29,92.10905629376141
2024-07-24 03:19:15,3,1,10,11,71,002,28,91.10905629376141
2024-07-24 03:19:15,3,2,10,12,13,252,26,89.10905629376141
2024-07-24 03:19:15,3,2,10,13,17,189,12,75.10905629376141
2024-07-24 03:19:15,3,2,10,19,24,162,24,87.10905629376141
2024-07-24 03:19:15,3,2,10,20,63,299,29,92.10905629376141
2024-07-24 03:19:15,3,3,10,29,14,320,20,83.10905629376141
2024-07-24 03:19:15,3,3,10,30,08,125,18,81.10905629376141
2024-07-24 03:19:15,1,1,04,06,48,093,24,87.10905629376141
2024-07-24 03:19:15,1,1,04,09,30,048,25,88.10905629376141
2024-07-24 03:19:15,1,1,04,11,71,002,28,91.10905629376141
2024-07-24 03:19:15,1,1,04,25,08,283,18,81.10905629376141
2024-07-24 03:19:15,3,1,10,05,39,265,24,87.10905629376141
2024-07-24 03:19:15,3,1,10,06,48,093,23,86.10905629376141
2024-07-24 03:19:15,3,1,10,09,30,048,30,93.10905629376141
2024-07-24 03:19:15,3,1,10,11,71,002,28,91.10905629376141
2024-07-24 03:19:15,3,2,10,12,13,252,24,87.10905629376141
2024-07-24 03:19:15,3,2,10,13,17,189,12,75.10905629376141
2024-07-24 03:19:15,3,2,10,19,24,162,24,87.10905629376141
2024-07-24 03:19:15,3,2,10,20,63,299,27,90.10905629376141
2024-07-24 03:19:15,3,3,10,29,14,320,20,83.10905629376141
2024-07-24 03:19:15,3,3,10,30,08,125,18,81.10905629376141
2024-07-24 03:19:15,1,1,04,06,48,093,21,84.10905629376141
2024-07-24 03:19:15,1,1,04,09,30,048,25,88.10905629376141
2024-07-24 03:19:15,1,1,04,11,71,002,26,89.10905629376141
2024-07-24 03:19:15,1,1,04,25,08,283,18,81.10905629376141
2024-07-24 03:19:15,3,1,10,05,39,265,25,88.10905629376141
2024-07-24 03:19:15,3,1,10,06,48,093,23,86.10905629376141
2024-07-24 03:19:15,3,1,10,09,30,048,31,94.10905629376141
2024-07-24 03:19:15,3,1,10,11,71,002,30,93.10905629376141
2024-07-24 03:19:15,3,2,10,12,13,252,25,88.10905629376141
2024-07-24 03:19:15,3,2,10,13,17,189,12,75.10905629376141
2024-07-24 03:19:15,3,2,10,19,24,162,24,87.10905629376141
2024-07-24 03:19:15,3,2,10,20,63,299,25,88.10905629376141
2024-07-24 03:19:15,3,3,10,29,14,320,20,83.10905629376141
2024-07-24 03:19:15,3,3,10,30,08,125,18,81.10905629376141
2024-07-24 03:19:15,1,1,04,06,48,093,21,84.10905629376141
2024-07-24 03:19:15,1,1,04,09,30,048,18,81.10905629376141
2024-07-24 03:19:15,1,1,04,11,71,002,29,92.10905629376141
2024-07-24 03:19:15,1,1,04,25,08,283,18,81.10905629376141
2024-07-24 03:19:15,3,1,10,05,39,265,25,88.10905629376141
2024-07-24 03:19:15,3,1,10,06,48,093,23,86.10905629376141
2024-07-24 03:19:15,3,1,10,09,30,048,31,94.10905629376141
2024-07-24 03:19:15,3,1,10,11,71,002,32,95.10905629376141
2024-07-24 03:19:15,3,2,10,12,13,252,25,88.10905629376141
2024-07-24 03:19:15,3,2,10,13,17,189,12,75.10905629376141
2024-07-24 03:19:15,3,2,10,19,24,162,24,87.10905629376141
2024-07-24 03:19:15,3,2,10,20,63,299,28,91.10905629376141
2024-07-24 03:19:15,3,3,10,29,14,320,20,83.10905629376141
2024-07-24 03:19:15,3,3,10,30,08,125,18,81.10905629376141
2024-07-24 03:19:15,1,1,04,06,48,093,21,84.10905629376141
2024-07-24 03:19:15,1,1,04,09,30,048,25,88.10905629376141
2024-07-24 03:19:15,1,1,04,11,71,002,29,92.10905629376141
2024-07-24 03:19:15,1,1,04,25,08,283,18,81.10905629376141
2024-07-24 03:19:15,3,1,10,05,39,265,23,86.10905629376141
2024-07-24 03:19:15,3,1,10,06,48,093,23,86.10905629376141
2024-07-24 03:19:15,3,1,10,09,30,048,33,96.10905629376141
2024-07-24 03:19:15,3,1,10,11,71,002,32,95.10905629376141
2024-07-24 03:19:15,3,2,10,12,13,252,25,88.10905629376141
2024-07-24 03:19:15,3,2,10,13,17,189,12,75.10905629376141
2024-07-24 03:19:15,3,2,10,19,24,162,24,87.10905629376141
2024-07-24 03:19:15,3,2,10,20,63,299,30,93.10905629376141
2024-07-24 03:19:15,3,3,10,29,14,320,20,83.10905629376141
2024-07-24 03:19:15,3,3,10,30,08,125,18,81.10905629376141
2024-07-24 03:19:15,1,1,04,06,48,093,21,84.10905629376141
2024-07-24 03:19:15,1,1,04,09,30,048,25,88.10905629376141
2024-07-24 03:19:15,1,1,04,11,71,002,29,92.10905629376141
2024-07-24 03:19:15,1,1,04,25,08,283,18,81.10905629376141
2024-07-24 03:19:15,3,1,09,05,39,265,23,86.10905629376141
2024-07-24 03:19:15,3,1,09,06,48,093,23,86.10905629376141
2024-07-24 03:19:15,3,1,09,09,30,048,33,96.10905629376141
2024-07-24 03:19:15,3,1,09,11,71,002,33,96.10905629376141
2024-07-24 03:19:15,3,2,09,12,13,252,20,83.10905629376141
2024-07-24 03:19:15,3,2,09,13,17,189,12,75.10905629376141
2024-07-24 03:19:15,3,2,09,19,24,162,18,81.10905629376141
2024-07-24 03:19:15,3,2,09,20,63,299,30,93.10905629376141
2024-07-24 03:19:15,3,3,09,29,14,320,20,83.10905629376141
2024-07-24 03:19:15,1,1,04,06,48,093,21,84.10905629376141
2024-07-24 03:19:15,1,1,04,09,30,048,24,87.10905629376141
2024-07-24 03:19:15,1,1,04,11,71,002,29,92.10905629376141
2024-07-24 03:19:15,1,1,04,25,08,283,18,81.10905629376141
2024-07-24 03:19:15,2,1,07,05,39,265,21,84.10905629376141
2024-07-24 03:19:15,2,1,07,06,48,093,23,86.10905629376141
2024-07-24 03:19:15,2,1,07,09,30,048,34,97.10905629376141
2024-07-24 03:19:15,2,1,07,11,71,002,31,94.10905629376141
2024-07-24 03:19:15,2,2,07,12,13,252,23,86.10905629376141
2024-07-24 03:19:15,2,2,07,19,24,162,18,81.10905629376141
2024-07-24 03:19:15,2,2,07,20,63,299,29,92.10905629376141
2024-07-24 03:19:15,1,1,04,06,48,093,21,84.10905629376141
2024-07-24 03:19:15,1,1,04,09,30,048,27,90.10905629376141
2024-07-24 03:19:15,1,1,04,11,71,002,27,90.10905629376141
2024-07-24 03:19:15,1,1,04,25,08,283,18,81.10905629376141
2024-07-24 03:19:15,2,1,07,05,39,265,25,88.10905629376141
2024-07-24 03:19:15,2,1,07,06,48,093,23,86.10905629376141
2024-07-24 03:19:15,2,1,07,09,30,048,34,97.10905629376141
2024-07-24 03:19:15,2,1,07,11,71,002,28,91.10905629376141
2024-07-24 03:19:15,2,2,07,12,13,252,23,86.10905629376141
2024-07-24 03:19:15,2,2,07,19,24,162,18,81.10905629376141
2024-07-24 03:19:15,2,2,07,20,63,299,28,91.10905629376141
2024-07-24 03:19:15,1,1,04,06,48,093,21,84.10905629376141
2024-07-24 03:19:15,1,1,04,09,30,048,26,89.10905629376141
2024-07-24 03:19:15,1,1,04,11,71,002,21,84.10905629376141
2024-07-24 03:19:15,1,1,04,25,08,283,18,81.10905629376141
2024-07-24 03:19:15,2,1,08,05,39,265,25,88.10905629376141
2024-07-24 03:19:15,2,1,08,06,48,093,23,86.10905629376141
2024-07-24 03:19:15,2,1,08,07,11,094,18,81.10905629376141
2024-07-24 03:19:15,2,1,08,09,30,048,28,91.10905629376141
2024-07-24 03:19:15,2,2,08,11,71,002,28,91.10905629376141
2024-07-24 03:19:15,2,2,08,12,13,252,23,86.10905629376141
2024-07-24 03:19:15,2,2,08,19,24,162,18,81.10905629376141
2024-07-24 03:19:15,2,2,08,20,63,299,27,90.10905629376141
2024-07-24 03:19:15,1,1,04,06,48,093,21,84.10905629376141
2024-07-24 03:19:15,1,1,04,09,30,048,26,89.10905629376141
2024-07-24 03:19:15,1,1,04,11,71,002,25,88.10905629376141
2024-07-24 03:19:15,1,1,04,25,08,283,18,81.10905629376141
2024-07-24 03:19:15,2,1,08,05,39,265,27,90.10905629376141
2024-07-24 03:19:15,2,1,08,06,48,093,20,83.10905629376141
2024-07-24 03:19:15,2,1,08,07,11,094,18,81.10905629376141
2024-07-24 03:19:15,2,1,08,09,30,048,28,91.10905629376141
2024-07-24 03:19:15,2,2,08,11,71,002,29,92.10905629376141
2024-07-24 03:19:15,2,2,08,12,13,252,20,83.10905629376141
2024-07-24 03:19:15,2,2,08,19,24,162,18,81.10905629376141
2024-07-24 03:19:15,2,2,08,20,63,299,27,90.10905629376141
2024-07-24 03:19:15,1,1,04,06,48,093,21,84.10905629376141
2024-07-24 03:19:15,1,1,04,09,30,048,20,83.10905629376141
2024-07-24 03:19:15,1,1,04,11,71,002,25,88.10905629376141
2024-07-24 03:19:15,1,1,04,25,08,283,18,81.10905629376141
2024-07-24 03:19:15,2,1,08,05,39,265,26,89.10905629376141
2024-07-24 03:19:15,2,1,08,06,48,093,31,94.10905629376141
2024-07-24 03:19:15,2,1,08,07,11,094,18,81.10905629376141
2024-07-24 03:19:15,2,1,08,09,30,048,32,95.10905629376141
2024-07-24 03:19:15,2,2,08,11,71,002,25,88.10905629376141
2024-07-24 03:19:15,2,2,08,12,13,252,23,86.10905629376141
2024-07-24 03:19:15,2,2,08,19,24,162,18,81.10905629376141
2024-07-24 03:19:15,2,2,08,20,63,299,27,90.10905629376141
2024-07-24 03:19:15,1,1,03,06,48,093,20,83.10905629376141
2024-07-24 03:19:15,1,1,03,09,30,048,23,86.10905629376141
2024-07-24 03:19:15,1,1,03,11,71,002,25,88.10905629376141
2024-07-24 03:19:15,2,1,08,05,39,265,26,89.10905629376141
2024-07-24 03:19:15,2,1,08,06,48,093,30,93.10905629376141
2024-07-24 03:19:15,2,1,08,07,11,094,18,81.10905629376141
2024-07-24 03:19:15,2,1,08,09,30,048,31,94.10905629376141
2024-07-24 03:19:15,2,2,08,11,71,002,26,89.10905629376141
2024-07-24 03:19:15,2,2,08,12,13,252,27,90.10905629376141
2024-07-24 03:19:15,2,2,08,19,24,162,18,81.10905629376141
2024-07-24 03:19:15,2,2,08,20,63,299,29,92.10905629376141
2024-07-24 03:19:15,1,1,03,06,48,093,29,92.10905629376141
2024-07-24 03:19:15,1,1,03,09,30,048,23,86.10905629376141
2024-07-24 03:19:15,1,1,03,11,71,002,25,88.10905629376141
2024-07-24 03:19:15,3,1,09,05,39,265,24,87.10905629376141
2024-07-24 03:19:15,3,1,09,06,48,093,29,92.10905629376141
2024-07-24 03:19:15,3,1,09,07,11,094,18,81.10905629376141
2024-07-24 03:19:15,3,1,09,09,30,048,28,91.10905629376141
2024-07-24 03:19:15,3,2,09,11,71,002,29,92.10905629376141
2024-07-24 03:19:15,3,2,09,12,13,252,26,89.10905629376141
2024-07-24 03:19:15,3,2,09,19,24,162,18,81.10905629376141
2024-07-24 03:19:15,3,2,09,20,63,299,29,92.10905629376141
2024-07-24 03:19:15,3,3,09,29,14,320,19,82.10905629376141
2024-07-24 03:19:15,1,1,03,06,48,093,25,88.10905629376141
2024-07-24 03:19:15,1,1,03,09,30,048,27,90.10905629376141
2024-07-24 03:19:15,1,1,03,11,71,002,21,84.10905629376141
2024-07-24 03:19:15,3,1,09,05,39,265,24,87.10905629376141
2024-07-24 03:19:15,3,1,09,06,48,093,28,91.10905629376141
2024-07-24 03:19:15,3,1,09,07,11,094,19,82.10905629376141
2024-07-24 03:19:15,3,1,09,09,30,048,25,88.10905629376141
2024-07-24 03:19:15,3,2,09,11,71,002,30,93.10905629376141
2024-07-24 03:19:15,3,2,09,12,13,252,23,86.10905629376141
2024-07-24 03:19:15,3,2,09,19,24,162,23,86.10905629376141
2024-07-24 03:19:15,3,2,09,20,63,299,28,91.10905629376141
2024-07-24 03:19:15,3,3,09,29,14,320,19,82.10905629376141
2024-07-24 03:19:15,1,1,03,06,48,093,23,86.10905629376141
2024-07-24 03:19:15,1,1,03,09,30,048,29,92.10905629376141
2024-07-24 03:19:15,1,1,03,11,71,002,21,84.10905629376141
2024-07-24 03:19:15,3,1,09,05,39,265,22,85.10905629376141
2024-07-24 03:19:15,3,1,09,06,48,093,30,93.10905629376141
2024-07-24 03:19:15,3,1,09,07,11,094,19,82.10905629376141
2024-07-24 03:19:15,3,1,09,09,30,048,34,97.10905629376141
2024-07-24 03:19:15,3,2,09,11,71,002,30,93.10905629376141
2024-07-24 03:19:15,3,2,09,12,13,252,25,88.10905629376141
2024-07-24 03:19:15,3,2,09,19,24,162,23,86.10905629376141
